39.186369444	125.661402907	28.1
39.186369444	125.661340343	27.8
39.186415845	125.667534250	53.8
39.186415845	125.667471685	53.8
39.186415845	125.667409121	53.8
39.186415845	125.667346556	53.8
39.186415845	125.667283991	53.8
39.186415845	125.667221426	53.8
39.186415845	125.667158862	53.4
39.186415845	125.667096297	52.9
39.186415845	125.667033732	52.4
39.186415845	125.666971168	52.0
39.186415845	125.666908603	51.5
39.186415845	125.666846038	51.1
39.186415845	125.666783473	50.6
39.186415845	125.666720909	50.2
39.186415845	125.666658344	49.7
39.186415845	125.666595779	48.5
39.186415845	125.666533214	47.4
39.186415845	125.666470650	46.3
39.186415845	125.666408085	45.2
39.186415845	125.666345520	44.0
39.186415845	125.666282956	42.8
39.186415845	125.666220391	41.7
39.186415845	125.666157826	40.5
39.186415845	125.666095261	39.3
39.186415845	125.666032697	38.2
39.186415845	125.665970132	37.1
39.186415845	125.665907567	36.0
39.186415845	125.665845003	34.9
39.186415845	125.665782438	34.0
39.186415845	125.665719873	33.2
39.186415845	125.665657308	32.3
39.186415845	125.665594744	31.4
39.186415845	125.665532179	30.8
39.186415845	125.665469614	30.3
39.186415845	125.665407049	29.9
39.186415845	125.665344485	29.5
39.186415845	125.665281920	29.1
39.186415845	125.665219355	28.9
39.186415845	125.665156791	28.7
39.186415845	125.665094226	28.4
39.186415845	125.665031661	28.2
39.186415845	125.664969096	28.1
39.186415845	125.664906532	28.1
39.186415845	125.664843967	28.1
39.186415845	125.664781402	28.1
39.186415845	125.664718838	28.1
39.186415845	125.664656273	28.5
39.186415845	125.664593708	28.9
39.186415845	125.664531143	29.3
39.186415845	125.664468579	29.7
39.186415845	125.664406014	29.9
39.186415845	125.664343449	30.2
39.186415845	125.664280884	30.4
39.186415845	125.664218320	30.6
39.186415845	125.664155755	30.8
39.186415845	125.664093190	31.1
39.186415845	125.664030626	31.3
39.186415845	125.663968061	31.6
39.186415845	125.663905496	31.8
39.186415845	125.663842931	31.9
39.186415845	125.663780367	31.9
39.186415845	125.663717802	31.8
39.186415845	125.663655237	31.8
39.186415845	125.663592673	31.9
39.186415845	125.663530108	32.1
39.186415845	125.663467543	32.3
39.186415845	125.663404978	32.5
39.186415845	125.663342414	32.7
39.186415845	125.663279849	32.7
39.186415845	125.663217284	32.7
39.186415845	125.663154719	32.8
39.186415845	125.663092155	32.8
39.186415845	125.663029590	32.8
39.186415845	125.662967025	32.8
39.186415845	125.662904461	32.8
39.186415845	125.662841896	32.8
39.186415845	125.662779331	32.8
39.186415845	125.662716766	32.4
39.186415845	125.662654202	32.0
39.186415845	125.662591637	31.5
39.186415845	125.662529072	31.1
39.186415845	125.662466507	30.8
39.186415845	125.662403943	30.6
39.186415845	125.662341378	30.3
39.186415845	125.662278813	30.1
39.186415845	125.662216249	29.9
39.186415845	125.662153684	29.7
39.186415845	125.662091119	29.5
39.186415845	125.662028554	29.3
39.186415845	125.661965990	29.1
39.186415845	125.661903425	29.0
39.186415845	125.661840860	29.0
39.186415845	125.661778296	29.0
39.186415845	125.661715731	29.0
39.186415845	125.661653166	29.0
39.186415845	125.661590601	28.8
39.186415845	125.661528037	28.5
39.186415845	125.661465472	28.3
39.186415845	125.661402907	28.1
39.186415845	125.661340343	27.9
39.186462245	125.667534250	53.4
39.186462245	125.667471685	53.5
39.186462245	125.667409121	53.5
39.186462245	125.667346556	53.5
39.186462245	125.667283991	53.5
39.186462245	125.667221426	53.5
39.186462245	125.667158862	53.0
39.186462245	125.667096297	52.6
39.186462245	125.667033732	52.1
39.186462245	125.666971168	51.7
39.186462245	125.666908603	51.2
39.186462245	125.666846038	50.8
39.186462245	125.666783473	50.3
39.186462245	125.666720909	49.9
39.186462245	125.666658344	49.3
39.186462245	125.666595779	48.2
39.186462245	125.666533214	47.1
39.186462245	125.666470650	45.9
39.186462245	125.666408085	44.8
39.186462245	125.666345520	43.6
39.186462245	125.666282956	42.4
39.186462245	125.666220391	41.1
39.186462245	125.666157826	39.9
39.186462245	125.666095261	38.7
39.186462245	125.666032697	37.6
39.186462245	125.665970132	36.5
39.186462245	125.665907567	35.5
39.186462245	125.665845003	34.4
39.186462245	125.665782438	33.6
39.186462245	125.665719873	32.8
39.186462245	125.665657308	32.0
39.186462245	125.665594744	31.2
39.186462245	125.665532179	30.6
39.186462245	125.665469614	30.3
39.186462245	125.665407049	29.9
39.186462245	125.665344485	29.6
39.186462245	125.665281920	29.3
39.186462245	125.665219355	29.1
39.186462245	125.665156791	28.8
39.186462245	125.665094226	28.6
39.186462245	125.665031661	28.4
39.186462245	125.664969096	28.3
39.186462245	125.664906532	28.3
39.186462245	125.664843967	28.3
39.186462245	125.664781402	28.3
39.186462245	125.664718838	28.3
39.186462245	125.664656273	28.6
39.186462245	125.664593708	28.8
39.186462245	125.664531143	29.1
39.186462245	125.664468579	29.4
39.186462245	125.664406014	29.6
39.186462245	125.664343449	29.8
39.186462245	125.664280884	30.1
39.186462245	125.664218320	30.3
39.186462245	125.664155755	30.5
39.186462245	125.664093190	30.8
39.186462245	125.664030626	31.1
39.186462245	125.663968061	31.4
39.186462245	125.663905496	31.7
39.186462245	125.663842931	31.7
39.186462245	125.663780367	31.6
39.186462245	125.663717802	31.6
39.186462245	125.663655237	31.5
39.186462245	125.663592673	31.5
39.186462245	125.663530108	31.7
39.186462245	125.663467543	31.9
39.186462245	125.663404978	32.0
39.186462245	125.663342414	32.2
39.186462245	125.663279849	32.3
39.186462245	125.663217284	32.3
39.186462245	125.663154719	32.4
39.186462245	125.663092155	32.4
39.186462245	125.663029590	32.5
39.186462245	125.662967025	32.5
39.186462245	125.662904461	32.5
39.186462245	125.662841896	32.5
39.186462245	125.662779331	32.5
39.186462245	125.662716766	32.1
39.186462245	125.662654202	31.7
39.186462245	125.662591637	31.3
39.186462245	125.662529072	30.9
39.186462245	125.662466507	30.6
39.186462245	125.662403943	30.4
39.186462245	125.662341378	30.2
39.186462245	125.662278813	29.9
39.186462245	125.662216249	29.7
39.186462245	125.662153684	29.6
39.186462245	125.662091119	29.4
39.186462245	125.662028554	29.2
39.186462245	125.661965990	29.1
39.186462245	125.661903425	29.0
39.186462245	125.661840860	29.0
39.186462245	125.661778296	29.0
39.186462245	125.661715731	29.0
39.186462245	125.661653166	29.0
39.186462245	125.661590601	28.8
39.186462245	125.661528037	28.6
39.186462245	125.661465472	28.5
39.186462245	125.661402907	28.3
39.186462245	125.661340343	28.1
39.186508645	125.667534250	53.1
39.186508645	125.667471685	53.1
39.186508645	125.667409121	53.1
39.186508645	125.667346556	53.1
39.186508645	125.667283991	53.1
39.186508645	125.667221426	53.1
39.186508645	125.667158862	52.7
39.186508645	125.667096297	52.2
39.186508645	125.667033732	51.8
39.186508645	125.666971168	51.3
39.186508645	125.666908603	50.9
39.186508645	125.666846038	50.4
39.186508645	125.666783473	50.0
39.186508645	125.666720909	49.5
39.186508645	125.666658344	49.0
39.186508645	125.666595779	47.9
39.186508645	125.666533214	46.7
39.186508645	125.666470650	45.6
39.186508645	125.666408085	44.5
39.186508645	125.666345520	43.2
39.186508645	125.666282956	41.9
39.186508645	125.666220391	40.6
39.186508645	125.666157826	39.3
39.186508645	125.666095261	38.0
39.186508645	125.666032697	37.0
39.186508645	125.665970132	36.0
39.186508645	125.665907567	34.9
39.186508645	125.665845003	33.9
39.186508645	125.665782438	33.1
39.186508645	125.665719873	32.4
39.186508645	125.665657308	31.7
39.186508645	125.665594744	31.0
39.186508645	125.665532179	30.5
39.186508645	125.665469614	30.2
39.186508645	125.665407049	30.0
39.186508645	125.665344485	29.7
39.186508645	125.665281920	29.4
39.186508645	125.665219355	29.2
39.186508645	125.665156791	29.0
39.186508645	125.665094226	28.8
39.186508645	125.665031661	28.5
39.186508645	125.664969096	28.4
39.186508645	125.664906532	28.4
39.186508645	125.664843967	28.4
39.186508645	125.664781402	28.4
39.186508645	125.664718838	28.4
39.186508645	125.664656273	28.6
39.186508645	125.664593708	28.8
39.186508645	125.664531143	28.9
39.186508645	125.664468579	29.1
39.186508645	125.664406014	29.3
39.186508645	125.664343449	29.5
39.186508645	125.664280884	29.7
39.186508645	125.664218320	30.0
39.186508645	125.664155755	30.2
39.186508645	125.664093190	30.5
39.186508645	125.664030626	30.8
39.186508645	125.663968061	31.2
39.186508645	125.663905496	31.5
39.186508645	125.663842931	31.5
39.186508645	125.663780367	31.4
39.186508645	125.663717802	31.3
39.186508645	125.663655237	31.2
39.186508645	125.663592673	31.2
39.186508645	125.663530108	31.3
39.186508645	125.663467543	31.4
39.186508645	125.663404978	31.6
39.186508645	125.663342414	31.7
39.186508645	125.663279849	31.8
39.186508645	125.663217284	31.9
39.186508645	125.663154719	32.0
39.186508645	125.663092155	32.1
39.186508645	125.663029590	32.1
39.186508645	125.662967025	32.1
39.186508645	125.662904461	32.1
39.186508645	125.662841896	32.1
39.186508645	125.662779331	32.1
39.186508645	125.662716766	31.8
39.186508645	125.662654202	31.4
39.186508645	125.662591637	31.1
39.186508645	125.662529072	30.7
39.186508645	125.662466507	30.4
39.186508645	125.662403943	30.2
39.186508645	125.662341378	30.0
39.186508645	125.662278813	29.8
39.186508645	125.662216249	29.6
39.186508645	125.662153684	29.4
39.186508645	125.662091119	29.3
39.186508645	125.662028554	29.2
39.186508645	125.661965990	29.0
39.186508645	125.661903425	29.0
39.186508645	125.661840860	29.0
39.186508645	125.661778296	29.0
39.186508645	125.661715731	29.0
39.186508645	125.661653166	29.0
39.186508645	125.661590601	28.8
39.186508645	125.661528037	28.7
39.186508645	125.661465472	28.6
39.186508645	125.661402907	28.5
39.186508645	125.661340343	28.3
39.186555046	125.667534250	52.7
39.186555046	125.667471685	52.8
39.186555046	125.667409121	52.8
39.186555046	125.667346556	52.8
39.186555046	125.667283991	52.8
39.186555046	125.667221426	52.8
39.186555046	125.667158862	52.3
39.186555046	125.667096297	51.9
39.186555046	125.667033732	51.4
39.186555046	125.666971168	51.0
39.186555046	125.666908603	50.5
39.186555046	125.666846038	50.1
39.186555046	125.666783473	49.6
39.186555046	125.666720909	49.2
39.186555046	125.666658344	48.7
39.186555046	125.666595779	47.5
39.186555046	125.666533214	46.4
39.186555046	125.666470650	45.3
39.186555046	125.666408085	44.1
39.186555046	125.666345520	42.8
39.186555046	125.666282956	41.4
39.186555046	125.666220391	40.0
39.186555046	125.666157826	38.6
39.186555046	125.666095261	37.4
39.186555046	125.666032697	36.4
39.186555046	125.665970132	35.4
39.186555046	125.665907567	34.4
39.186555046	125.665845003	33.4
39.186555046	125.665782438	32.7
39.186555046	125.665719873	32.1
39.186555046	125.665657308	31.4
39.186555046	125.665594744	30.8
39.186555046	125.665532179	30.3
39.186555046	125.665469614	30.2
39.186555046	125.665407049	30.0
39.186555046	125.665344485	29.8
39.186555046	125.665281920	29.6
39.186555046	125.665219355	29.4
39.186555046	125.665156791	29.2
39.186555046	125.665094226	28.9
39.186555046	125.665031661	28.7
39.186555046	125.664969096	28.6
39.186555046	125.664906532	28.6
39.186555046	125.664843967	28.6
39.186555046	125.664781402	28.6
39.186555046	125.664718838	28.6
39.186555046	125.664656273	28.6
39.186555046	125.664593708	28.7
39.186555046	125.664531143	28.7
39.186555046	125.664468579	28.8
39.186555046	125.664406014	28.9
39.186555046	125.664343449	29.2
39.186555046	125.664280884	29.4
39.186555046	125.664218320	29.6
39.186555046	125.664155755	29.9
39.186555046	125.664093190	30.2
39.186555046	125.664030626	30.6
39.186555046	125.663968061	30.9
39.186555046	125.663905496	31.3
39.186555046	125.663842931	31.3
39.186555046	125.663780367	31.2
39.186555046	125.663717802	31.0
39.186555046	125.663655237	30.9
39.186555046	125.663592673	30.8
39.186555046	125.663530108	30.9
39.186555046	125.663467543	31.0
39.186555046	125.663404978	31.1
39.186555046	125.663342414	31.2
39.186555046	125.663279849	31.3
39.186555046	125.663217284	31.5
39.186555046	125.663154719	31.6
39.186555046	125.663092155	31.7
39.186555046	125.663029590	31.8
39.186555046	125.662967025	31.8
39.186555046	125.662904461	31.8
39.186555046	125.662841896	31.8
39.186555046	125.662779331	31.8
39.186555046	125.662716766	31.5
39.186555046	125.662654202	31.2
39.186555046	125.662591637	30.9
39.186555046	125.662529072	30.5
39.186555046	125.662466507	30.3
39.186555046	125.662403943	30.1
39.186555046	125.662341378	29.8
39.186555046	125.662278813	29.6
39.186555046	125.662216249	29.4
39.186555046	125.662153684	29.3
39.186555046	125.662091119	29.2
39.186555046	125.662028554	29.1
39.186555046	125.661965990	29.0
39.186555046	125.661903425	29.0
39.186555046	125.661840860	29.0
39.186555046	125.661778296	29.0
39.186555046	125.661715731	29.0
39.186555046	125.661653166	29.0
39.186555046	125.661590601	28.9
39.186555046	125.661528037	28.8
39.186555046	125.661465472	28.7
39.186555046	125.661402907	28.6
39.186555046	125.661340343	28.4
39.186601446	125.667534250	52.4
39.186601446	125.667471685	52.5
39.186601446	125.667409121	52.5
39.186601446	125.667346556	52.5
39.186601446	125.667283991	52.5
39.186601446	125.667221426	52.5
39.186601446	125.667158862	52.0
39.186601446	125.667096297	51.6
39.186601446	125.667033732	51.1
39.186601446	125.666971168	50.7
39.186601446	125.666908603	50.2
39.186601446	125.666846038	49.8
39.186601446	125.666783473	49.3
39.186601446	125.666720909	48.9
39.186601446	125.666658344	48.3
39.186601446	125.666595779	47.2
39.186601446	125.666533214	46.1
39.186601446	125.666470650	44.9
39.186601446	125.666408085	43.8
39.186601446	125.666345520	42.5
39.186601446	125.666282956	41.0
39.186601446	125.666220391	39.5
39.186601446	125.666157826	38.0
39.186601446	125.666095261	36.7
39.186601446	125.666032697	35.7
39.186601446	125.665970132	34.8
39.186601446	125.665907567	33.8
39.186601446	125.665845003	32.9
39.186601446	125.665782438	32.3
39.186601446	125.665719873	31.7
39.186601446	125.665657308	31.1
39.186601446	125.665594744	30.6
39.186601446	125.665532179	30.2
39.186601446	125.665469614	30.1
39.186601446	125.665407049	30.0
39.186601446	125.665344485	29.9
39.186601446	125.665281920	29.8
39.186601446	125.665219355	29.6
39.186601446	125.665156791	29.3
39.186601446	125.665094226	29.1
39.186601446	125.665031661	28.9
39.186601446	125.664969096	28.8
39.186601446	125.664906532	28.8
39.186601446	125.664843967	28.8
39.186601446	125.664781402	28.8
39.186601446	125.664718838	28.8
39.186601446	125.664656273	28.7
39.186601446	125.664593708	28.6
39.186601446	125.664531143	28.6
39.186601446	125.664468579	28.5
39.186601446	125.664406014	28.6
39.186601446	125.664343449	28.8
39.186601446	125.664280884	29.1
39.186601446	125.664218320	29.3
39.186601446	125.664155755	29.5
39.186601446	125.664093190	29.9
39.186601446	125.664030626	30.3
39.186601446	125.663968061	30.7
39.186601446	125.663905496	31.1
39.186601446	125.663842931	31.1
39.186601446	125.663780367	30.9
39.186601446	125.663717802	30.8
39.186601446	125.663655237	30.6
39.186601446	125.663592673	30.5
39.186601446	125.663530108	30.5
39.186601446	125.663467543	30.6
39.186601446	125.663404978	30.6
39.186601446	125.663342414	30.7
39.186601446	125.663279849	30.9
39.186601446	125.663217284	31.0
39.186601446	125.663154719	31.2
39.186601446	125.663092155	31.4
39.186601446	125.663029590	31.5
39.186601446	125.662967025	31.5
39.186601446	125.662904461	31.5
39.186601446	125.662841896	31.5
39.186601446	125.662779331	31.5
39.186601446	125.662716766	31.2
39.186601446	125.662654202	30.9
39.186601446	125.662591637	30.6
39.186601446	125.662529072	30.4
39.186601446	125.662466507	30.1
39.186601446	125.662403943	29.9
39.186601446	125.662341378	29.7
39.186601446	125.662278813	29.4
39.186601446	125.662216249	29.2
39.186601446	125.662153684	29.2
39.186601446	125.662091119	29.1
39.186601446	125.662028554	29.1
39.186601446	125.661965990	29.0
39.186601446	125.661903425	29.0
39.186601446	125.661840860	29.0
39.186601446	125.661778296	29.0
39.186601446	125.661715731	29.0
39.186601446	125.661653166	29.0
39.186601446	125.661590601	28.9
39.186601446	125.661528037	28.9
39.186601446	125.661465472	28.8
39.186601446	125.661402907	28.8
39.186601446	125.661340343	28.6
39.186647846	125.667534250	52.0
39.186647846	125.667471685	52.1
39.186647846	125.667409121	52.1
39.186647846	125.667346556	52.1
39.186647846	125.667283991	52.1
39.186647846	125.667221426	52.1
39.186647846	125.667158862	51.7
39.186647846	125.667096297	51.2
39.186647846	125.667033732	50.8
39.186647846	125.666971168	50.3
39.186647846	125.666908603	49.9
39.186647846	125.666846038	49.4
39.186647846	125.666783473	49.0
39.186647846	125.666720909	48.5
39.186647846	125.666658344	48.0
39.186647846	125.666595779	46.9
39.186647846	125.666533214	45.7
39.186647846	125.666470650	44.6
39.186647846	125.666408085	43.5
39.186647846	125.666345520	42.1
39.186647846	125.666282956	40.5
39.186647846	125.666220391	39.0
39.186647846	125.666157826	37.4
39.186647846	125.666095261	36.0
39.186647846	125.666032697	35.1
39.186647846	125.665970132	34.2
39.186647846	125.665907567	33.3
39.186647846	125.665845003	32.4
39.186647846	125.665782438	31.8
39.186647846	125.665719873	31.3
39.186647846	125.665657308	30.9
39.186647846	125.665594744	30.4
39.186647846	125.665532179	30.1
39.186647846	125.665469614	30.0
39.186647846	125.665407049	30.0
39.186647846	125.665344485	30.0
39.186647846	125.665281920	29.9
39.186647846	125.665219355	29.7
39.186647846	125.665156791	29.5
39.186647846	125.665094226	29.3
39.186647846	125.665031661	29.0
39.186647846	125.664969096	28.9
39.186647846	125.664906532	28.9
39.186647846	125.664843967	28.9
39.186647846	125.664781402	28.9
39.186647846	125.664718838	28.9
39.186647846	125.664656273	28.7
39.186647846	125.664593708	28.6
39.186647846	125.664531143	28.4
39.186647846	125.664468579	28.2
39.186647846	125.664406014	28.3
39.186647846	125.664343449	28.5
39.186647846	125.664280884	28.7
39.186647846	125.664218320	28.9
39.186647846	125.664155755	29.2
39.186647846	125.664093190	29.6
39.186647846	125.664030626	30.1
39.186647846	125.663968061	30.5
39.186647846	125.663905496	31.0
39.186647846	125.663842931	30.9
39.186647846	125.663780367	30.7
39.186647846	125.663717802	30.5
39.186647846	125.663655237	30.3
39.186647846	125.663592673	30.1
39.186647846	125.663530108	30.2
39.186647846	125.663467543	30.2
39.186647846	125.663404978	30.2
39.186647846	125.663342414	30.2
39.186647846	125.663279849	30.4
39.186647846	125.663217284	30.6
39.186647846	125.663154719	30.8
39.186647846	125.663092155	31.0
39.186647846	125.663029590	31.1
39.186647846	125.662967025	31.1
39.186647846	125.662904461	31.1
39.186647846	125.662841896	31.1
39.186647846	125.662779331	31.1
39.186647846	125.662716766	30.9
39.186647846	125.662654202	30.7
39.186647846	125.662591637	30.4
39.186647846	125.662529072	30.2
39.186647846	125.662466507	29.9
39.186647846	125.662403943	29.7
39.186647846	125.662341378	29.5
39.186647846	125.662278813	29.3
39.186647846	125.662216249	29.1
39.186647846	125.662153684	29.1
39.186647846	125.662091119	29.0
39.186647846	125.662028554	29.0
39.186647846	125.661965990	29.0
39.186647846	125.661903425	29.0
39.186647846	125.661840860	29.0
39.186647846	125.661778296	29.0
39.186647846	125.661715731	29.0
39.186647846	125.661653166	29.0
39.186647846	125.661590601	29.0
39.186647846	125.661528037	29.0
39.186647846	125.661465472	29.0
39.186647846	125.661402907	28.9
39.186647846	125.661340343	28.8
39.186694246	125.667534250	51.8
39.186694246	125.667471685	51.9
39.186694246	125.667409121	51.8
39.186694246	125.667346556	51.8
39.186694246	125.667283991	51.7
39.186694246	125.667221426	51.7
39.186694246	125.667158862	51.2
39.186694246	125.667096297	50.8
39.186694246	125.667033732	50.3
39.186694246	125.666971168	49.8
39.186694246	125.666908603	49.3
39.186694246	125.666846038	48.9
39.186694246	125.666783473	48.4
39.186694246	125.666720909	47.9
39.186694246	125.666658344	47.4
39.186694246	125.666595779	46.3
39.186694246	125.666533214	45.1
39.186694246	125.666470650	44.0
39.186694246	125.666408085	42.9
39.186694246	125.666345520	41.6
39.186694246	125.666282956	40.0
39.186694246	125.666220391	38.5
39.186694246	125.666157826	37.0
39.186694246	125.666095261	35.7
39.186694246	125.666032697	34.8
39.186694246	125.665970132	33.9
39.186694246	125.665907567	33.0
39.186694246	125.665845003	32.1
39.186694246	125.665782438	31.5
39.186694246	125.665719873	31.1
39.186694246	125.665657308	30.6
39.186694246	125.665594744	30.2
39.186694246	125.665532179	29.9
39.186694246	125.665469614	29.9
39.186694246	125.665407049	29.8
39.186694246	125.665344485	29.8
39.186694246	125.665281920	29.8
39.186694246	125.665219355	29.6
39.186694246	125.665156791	29.5
39.186694246	125.665094226	29.3
39.186694246	125.665031661	29.1
39.186694246	125.664969096	29.0
39.186694246	125.664906532	29.0
39.186694246	125.664843967	28.9
39.186694246	125.664781402	28.9
39.186694246	125.664718838	28.9
39.186694246	125.664656273	28.7
39.186694246	125.664593708	28.4
39.186694246	125.664531143	28.2
39.186694246	125.664468579	28.0
39.186694246	125.664406014	28.0
39.186694246	125.664343449	28.2
39.186694246	125.664280884	28.4
39.186694246	125.664218320	28.6
39.186694246	125.664155755	28.9
39.186694246	125.664093190	29.3
39.186694246	125.664030626	29.8
39.186694246	125.663968061	30.2
39.186694246	125.663905496	30.7
39.186694246	125.663842931	30.7
39.186694246	125.663780367	30.4
39.186694246	125.663717802	30.2
39.186694246	125.663655237	30.0
39.186694246	125.663592673	29.9
39.186694246	125.663530108	29.9
39.186694246	125.663467543	30.0
39.186694246	125.663404978	30.0
39.186694246	125.663342414	30.0
39.186694246	125.663279849	30.2
39.186694246	125.663217284	30.4
39.186694246	125.663154719	30.6
39.186694246	125.663092155	30.8
39.186694246	125.663029590	30.9
39.186694246	125.662967025	30.9
39.186694246	125.662904461	30.9
39.186694246	125.662841896	30.9
39.186694246	125.662779331	30.9
39.186694246	125.662716766	30.7
39.186694246	125.662654202	30.5
39.186694246	125.662591637	30.2
39.186694246	125.662529072	30.0
39.186694246	125.662466507	29.8
39.186694246	125.662403943	29.6
39.186694246	125.662341378	29.3
39.186694246	125.662278813	29.1
39.186694246	125.662216249	28.9
39.186694246	125.662153684	28.9
39.186694246	125.662091119	28.9
39.186694246	125.662028554	29.0
39.186694246	125.661965990	29.0
39.186694246	125.661903425	29.0
39.186694246	125.661840860	29.1
39.186694246	125.661778296	29.1
39.186694246	125.661715731	29.2
39.186694246	125.661653166	29.2
39.186694246	125.661590601	29.2
39.186694246	125.661528037	29.2
39.186694246	125.661465472	29.2
39.186694246	125.661402907	29.2
39.186694246	125.661340343	29.0
39.186740647	125.667534250	51.6
39.186740647	125.667471685	51.7
39.186740647	125.667409121	51.6
39.186740647	125.667346556	51.4
39.186740647	125.667283991	51.3
39.186740647	125.667221426	51.2
39.186740647	125.667158862	50.7
39.186740647	125.667096297	50.2
39.186740647	125.667033732	49.7
39.186740647	125.666971168	49.2
39.186740647	125.666908603	48.6
39.186740647	125.666846038	48.1
39.186740647	125.666783473	47.6
39.186740647	125.666720909	47.1
39.186740647	125.666658344	46.5
39.186740647	125.666595779	45.5
39.186740647	125.666533214	44.4
39.186740647	125.666470650	43.3
39.186740647	125.666408085	42.3
39.186740647	125.666345520	41.0
39.186740647	125.666282956	39.6
39.186740647	125.666220391	38.2
39.186740647	125.666157826	36.8
39.186740647	125.666095261	35.5
39.186740647	125.666032697	34.6
39.186740647	125.665970132	33.7
39.186740647	125.665907567	32.8
39.186740647	125.665845003	31.9
39.186740647	125.665782438	31.4
39.186740647	125.665719873	30.9
39.186740647	125.665657308	30.5
39.186740647	125.665594744	30.0
39.186740647	125.665532179	29.7
39.186740647	125.665469614	29.7
39.186740647	125.665407049	29.6
39.186740647	125.665344485	29.5
39.186740647	125.665281920	29.5
39.186740647	125.665219355	29.4
39.186740647	125.665156791	29.3
39.186740647	125.665094226	29.2
39.186740647	125.665031661	29.1
39.186740647	125.664969096	29.0
39.186740647	125.664906532	28.9
39.186740647	125.664843967	28.9
39.186740647	125.664781402	28.8
39.186740647	125.664718838	28.7
39.186740647	125.664656273	28.5
39.186740647	125.664593708	28.3
39.186740647	125.664531143	28.0
39.186740647	125.664468579	27.8
39.186740647	125.664406014	27.8
39.186740647	125.664343449	28.0
39.186740647	125.664280884	28.2
39.186740647	125.664218320	28.3
39.186740647	125.664155755	28.5
39.186740647	125.664093190	29.0
39.186740647	125.664030626	29.4
39.186740647	125.663968061	29.9
39.186740647	125.663905496	30.3
39.186740647	125.663842931	30.3
39.186740647	125.663780367	30.2
39.186740647	125.663717802	30.0
39.186740647	125.663655237	29.9
39.186740647	125.663592673	29.8
39.186740647	125.663530108	29.8
39.186740647	125.663467543	29.9
39.186740647	125.663404978	29.9
39.186740647	125.663342414	30.0
39.186740647	125.663279849	30.1
39.186740647	125.663217284	30.3
39.186740647	125.663154719	30.5
39.186740647	125.663092155	30.6
39.186740647	125.663029590	30.7
39.186740647	125.662967025	30.7
39.186740647	125.662904461	30.7
